Id,SalePrice
1616,81030.27107654174
1617,95955.8093340899
1618,124313.83473363356
1619,133271.17075826487
1620,139319.4030709051
1621,139970.21368162776
1622,139929.525932447
1623,260967.5604866135
1624,211612.15241664482
1625,114744.40643769935
1626,172077.49846553162
1627,194831.85540737098
1628,283255.8277467805
1629,178106.24761679338
1630,361150.7152255358
1631,231561.4948981204
1632,249156.03234566844
1633,171327.5550357842
1634,183707.16381011446
1635,173114.93089364108
1636,149335.78138088514
1637,205914.63430867525
1638,175451.87214246936
1639,190832.2250059795
1640,250831.8144987816
1641,181173.38052882024
1642,241745.5557276887
1643,211956.46974212455
1644,234434.65941306995
1645,199662.5023370954
1646,155638.235916383
1647,159286.301506407
1648,130271.26180167566
1649,138321.76204202013
1650,111815.33724699558
1651,121393.25700617018
1652,99319.33902059389
1653,100701.98885708312
1654,142240.8412588499
1655,128351.81192097574
1656,137108.51854781175
1657,145336.45122483227
1658,141921.09765826285
1659,113996.43106100135
1660,151073.224325688
1661,437766.54358161706
1662,396602.60130513314
1663,379668.7145012786
1664,532917.5685718842
1665,308311.113611736
1666,329543.2793085831
1667,386686.62066839414
1668,349730.3647965902
1669,307587.77994188986
1670,346499.385720062
1671,258791.32478278305
1672,425891.68982781837
1673,282154.5595542898
1674,234757.44359281988
1675,195310.0950959362
1676,190185.86477504752
1677,218589.9962070014
1678,465136.66802304424
1679,399146.33287922625
1680,331497.4685019683
1681,243682.0132671131
1682,315619.4576413916
1683,182763.59183348215
1684,174780.82242148722
1685,172362.03319417787
1686,165641.10383963387
1687,171026.971303445
1688,189173.90269670988
1689,192385.5612832173
1690,194526.2419220087
1691,184910.0161759323
1692,262796.67531444767
1693,168092.22721477906
1694,181161.88078565404
1695,163550.8428173264
1696,269051.9048478995
1697,169643.31659159213
1698,343676.9645287496
1699,303446.2381796603
1700,251074.57113813708
1701,269372.73872241843
1702,238322.75366721328
1703,234500.27955014884
1704,271456.04567522625
1705,234822.77411770073
1706,444949.0123791259
1707,212381.94710023722
1708,198059.9893604308
1709,260627.9348388486
1710,216168.03023312968
1711,275629.6374224721
1712,254963.50871194166
1713,280660.8771070026
1714,224661.5580921812
1715,206999.99610030637
1716,182173.50150768462
1717,174703.66775883624
1718,138021.0605281289
1719,213960.33567189102
1720,239343.11848021287
1721,159554.5737750555
1722,124940.48642998701
1723,152576.8335433088
1724,203308.16117043854
1725,233588.00225155332
1726,186983.8100014946
1727,153738.46036473432
1728,169484.08585869859
1729,167939.30806050188
1730,154924.01102567915
1731,118598.2808358923
1732,123820.12971429963
1733,111386.48548471846
1734,121088.44347371595
1735,120595.53021733915
1736,104829.09274197617
1737,301936.6183394774
1738,250953.20918886663
1739,242126.3803864264
1740,217827.91993275966
1741,188112.94702305467
1742,174969.41975619024
1743,179054.9613606435
1744,321748.27059600945
1745,224584.28691505626
1746,182931.70069119392
1747,209639.09052394074
1748,217032.46080797169
1749,142216.2876671332
1750,126082.8663362582
1751,250519.90564167988
1752,113893.07202020382
1753,157871.84876284137
1754,195022.91685115572
1755,164416.64450036024
1756,124101.44484510066
1757,119199.74599969956
1758,144146.66418679952
1759,158238.91554618225
1760,164016.84238556263
1761,152663.2734159399
1762,179198.953682572
1763,191350.23294788608
1764,111218.88322295915
1765,180779.14348409127
1766,194082.30458318858
1767,231391.3228143925
1768,139347.31003742883
1769,175348.65104028612
1770,150138.2701507333
1771,122786.81845215251
1772,132823.55556623093
1773,122293.20072123744
1774,144571.35780861755
1775,138812.70759868185
1776,127055.22136803468
1777,108779.8790817234
1778,138693.01529895051
1779,117888.32675997348
1780,182499.8428701914
1781,127591.53408302444
1782,85464.27554880675
1783,142638.43622536876
1784,107740.5400381356
1785,128140.00330297837
1786,140897.67343815477
1787,162757.40676152334
1788,60483.52678322065
1789,98044.82814486751
1790,80145.08313153827
1791,178421.7476842503
1792,163588.80349950228
1793,124981.81891902874
1794,152728.6004482319
1795,137168.64360918273
1796,124676.35317151489
1797,113179.05100054803
1798,119290.63835272583
1799,109059.75538940965
1800,127581.28627814328
1801,127328.14365472882
1802,139370.1072414134
1803,149818.47756538598
1804,134489.05576103038
1805,134878.82084358967
1806,126530.41132358283
1807,133425.2589929767
1808,124728.58099487044
1809,125283.25322660765
1810,137333.80625605353
1811,92702.71805871231
1812,101354.82618418288
1813,124692.35194481246
1814,95961.38801839149
1815,57468.88344280776
1816,98315.45404992276
1817,103911.00831543317
1818,144791.91217050422
1819,125826.57169609886
1820,50741.22168647948
1821,119706.2999941851
1822,152011.07197018867
1823,42725.9702136407
1824,130108.91734152903
1825,136159.54420292992
1826,101822.68927703674
1827,101791.7239625387
1828,136029.49198609125
1829,127756.55565678883
1830,140324.87367448397
1831,142516.32548576887
1832,67540.30462904026
1833,139181.13430910985
1834,118180.33040520879
1835,121776.37757076953
1836,130030.3584153067
1837,86786.82097913674
1838,127785.32256149407
1839,97646.5337447977
1840,142518.67389545904
1841,133449.51373528395
1842,89795.01121136006
1843,123931.1636475744
1844,140522.7692943124
1845,141360.907061088
1846,157516.37575871442
1847,162104.34329620676
1848,52107.325622248856
1849,114502.18562599363
1850,116536.44867614261
1851,156151.06240992795
1852,123570.74936975383
1853,120773.52735903393
1854,166914.8283880299
1855,144636.1071721147
1856,227596.30552176124
1857,140329.14998488384
1858,135126.39776402584
1859,117877.36846413807
1860,141567.66863288585
1861,117143.03698428153
1862,310627.992025264
1863,290828.90473931737
1864,290932.127018628
1865,348848.35540357075
1866,336698.1568088513
1867,220180.4809247025
1868,293343.4386551398
1869,198725.8131424083
1870,222067.98189293247
1871,255185.0101936384
1872,174497.08456180088
1873,239029.2344368667
1874,153602.67093516895
1875,203482.82036999683
1876,203513.13095202897
1877,211334.29532185913
1878,202662.211491886
1879,127604.33001721447
1880,130216.5916204845
1881,242522.70316890176
1882,242696.45575489633
1883,186740.62166579952
1884,205879.90523587028
1885,243540.8631940802
1886,290558.12533987226
1887,214294.72701907184
1888,266382.8345592012
1889,173646.778254121
1890,113155.94355483702
1891,133734.02090010187
1892,94375.59731619497
1893,127157.76764812169
1894,124134.13889062709
1895,131629.21338846505
1896,127330.34788227937
1897,114206.54339756083
1898,114507.70812043466
1899,160746.09376354294
1900,155376.0590516086
1901,174929.14362593892
1902,161624.66127458212
1903,209627.3608994241
1904,142533.13583115884
1905,204961.73473340028
1906,158656.52465544708
1907,221631.1751737499
1908,110015.80908192528
1909,131175.3403400251
1910,118290.54470806244
1911,226740.2740633755
1912,351906.20776925003
1913,142217.135469545
1914,56397.6803909248
1915,310782.7278845579
1916,71967.79940764872
1917,243443.71739373414
1918,140043.84524378815
1919,182772.846129218
1920,165079.03267094927
1921,389777.00809713284
1922,318276.6573425983
1923,236102.58607167506
1924,222393.93709260863
1925,194779.300923839
1926,380142.9883232415
1927,130436.48756475981
1928,158517.3784330271
1929,123857.08328275372
1930,126405.8361813939
1931,139980.01201112816
1932,143586.69415379738
1933,179384.44841281755
1934,184261.30397180244
1935,171074.57382619477
1936,198329.4050764328
1937,186280.44481416917
1938,171670.2618552103
1939,241735.03071848856
1940,189852.56505397186
1941,168929.437952064
1942,185641.24569316098
1943,214414.17986511675
1944,372478.5920981499
1945,405966.20599680336
1946,132703.20124675514
1947,327777.5022386528
1948,169642.97053676922
1949,254251.68328204882
1950,185789.89931959665
1951,247360.7939488438
1952,208904.11342542758
1953,161542.0682656906
1954,179708.48034857007
1955,137938.68889123647
1956,298212.51255050924
1957,156047.3276374167
1958,288190.4204601673
1959,143120.59285996857
1960,115356.55053917492
1961,115719.89568837197
1962,99921.92012235711
1963,108078.56443268983
1964,105340.06159264829
1965,137556.32141654647
1966,133287.05589811958
1967,291228.40526477195
1968,429796.37143665686
1969,388487.5477774789
1970,410000.4089402996
1971,471122.2411086794
1972,369447.33915621
1973,265624.67339744535
1974,334609.985536065
1975,590551.4083493006
1976,266213.75087838765
1977,346970.09725397103
1978,353164.46437650564
1979,326251.82689888077
1980,206151.90207158294
1981,344466.15483735455
1982,210956.4275556763
1983,197434.23379121468
1984,169510.66447178138
1985,227087.55684401136
1986,206948.19865984537
1987,183042.10807238275
1988,171787.75298917101
1989,193227.43440465204
1990,205836.1637394213
1991,230401.7077538711
1992,215590.88234474984
1993,168110.53204999075
1994,233688.5328533848
1995,183444.17961932646
1996,243220.35164580646
1997,316375.3446489625
1998,313261.04708564037
1999,275098.42461549473
2000,310373.490555467
2001,268691.90026303957
2002,239021.51080330816
2003,252486.43385119535
2004,278104.1558537696
2005,224782.46337395645
2006,219786.03951591116
2007,251811.38999476924
2008,215384.19158134967
2009,197283.93579676302
2010,194916.83834617588
2011,142220.79071392742
2012,170016.69862010528
2013,177520.392823384
2014,186016.5282803687
2015,205910.99596621798
2016,190291.14568358668
2017,193863.86708858464
2018,110749.12176692432
2019,131774.85600632484
2020,102916.81439199852
2021,96544.38879798571
2022,189441.50759492462
2023,147962.27201152357
2024,270157.40140703926
2025,353363.9511480763
2026,174221.65829409726
2027,161881.46463191276
2028,153934.10575630976
2029,170405.61613346016
2030,268734.5092014757
2031,231619.98576079783
2032,252173.95429854398
2033,253538.68289122984
2034,174573.39061047352
2035,224830.38276344413
2036,201673.99389582995
2037,212961.71320331545
2038,327927.6999866313
2039,224577.8986461265
2040,264921.7840478271
2041,301686.8356398179
2042,209429.6596604384
2043,178129.8407559996
2044,179107.09054692378
2045,209333.6009743453
2046,152643.4704032385
2047,150085.73035636335
2048,139817.59251256517
2049,147473.84884571924
2050,174929.96547037718
2051,104476.90243438768
2052,122353.32621012566
2053,149444.17562931185
2054,95200.93012116308
2055,157076.3860067008
2056,142612.68453131148
2057,109815.6356724832
2058,216868.0305713342
2059,129494.11232128553
2060,175802.6211260494
2061,179532.57132126234
2062,126414.02459174184
2063,117221.82571530284
2064,136839.7053830954
2065,118348.69075326898
2066,162388.1488398694
2067,108920.26843448548
2068,152575.03851612058
2069,91194.13182394212
2070,117648.44698631582
2071,95832.86616740747
2072,135746.8909409704
2073,131213.42770184082
2074,186299.1332090256
2075,151349.38615094352
2076,112224.26632067592
2077,152746.20541326786
2078,122588.5613688577
2079,135965.01329565968
2080,118176.1196976841
2081,127828.5598613436
2082,120697.8535334505
2083,149598.84948420036
2084,104952.64871624687
2085,115297.10078085671
2086,112957.94552955292
2087,125390.91195976837
2088,99636.27304439015
2089,77418.05157753703
2090,120901.67837839464
2091,107116.30028612122
2092,123182.48642744943
2093,117810.35766188307
2094,109441.61440204833
2095,147576.32791496173
2096,84621.22120950674
2097,98074.57490069729
2098,151085.356158291
2099,53254.80455307576
2100,66048.63576395584
2101,113727.23786757796
2102,127488.52976093086
2103,104948.12776734051
2104,143809.029983871
2105,128485.11832054876
2106,60520.47975505116
2107,183838.43661200334
2108,116562.79458854938
2109,111521.86820730452
2110,131145.35887229748
2111,135716.71499074798
2112,138695.3946455766
2113,122115.82495153978
2114,124710.72952893373
2115,164809.6847264223
2116,115246.93619104236
2117,148754.1349793292
2118,124672.65003791943
2119,115509.2805811232
2120,113891.27573393339
2121,106135.22014210292
2122,118473.21312083864
2123,84589.88184812093
2124,154031.26865709524
2125,126034.37920567793
2126,146942.98587183366
2127,163923.41901985335
2128,123832.86759530738
2129,92586.40384857607
2130,136627.97651777448
2131,141760.90866769518
2132,114947.61855849928
2133,125801.71337914535
2134,120039.01138281003
2135,96640.95462035126
2136,78097.18147006538
2137,106032.62469075673
2138,134558.2869890495
2139,151515.8113459049
2140,139004.08467606825
2141,161455.5958815537
2142,125648.04080640037
2143,147166.13118845387
2144,125613.18803682148
2145,138146.45889647005
2146,176116.9278645931
2147,138552.5254561478
2148,133660.5343345234
2149,148099.05173577234
2150,234338.50737191434
2151,116468.33073127792
2152,187204.33653728626
2153,162867.56689720016
2154,102151.60658327086
2155,143296.35461758843
2156,259037.84063056496
2157,229122.1615981477
2158,236864.3493040684
2159,211441.13878500095
2160,186083.16504653788
2161,235661.9273103943
2162,391871.39512023685
2163,349081.67048839084
2164,248522.23468500286
2165,203116.16499633045
2166,160279.5196203322
2167,218818.32769210596
2168,196024.76126597295
2169,196123.9736217292
2170,216740.53588715158
2171,159000.3587208192
2172,130910.88917593125
2173,172454.32795419518
2174,223014.6032249376
2175,292428.6582658068
2176,314742.47051601566
2177,233812.4947653168
2178,213070.0242354678
2179,135563.19457523842
2180,214979.67886256333
2181,197263.77214090325
2182,230907.8818564554
2183,188660.10190251484
2184,119880.88229207283
2185,129659.6979525042
2186,147825.94013323108
2187,151662.12058159124
2188,156975.08095810347
2189,278357.1223471841
2190,79026.71394938104
2191,80662.31681405414
2192,88045.09016931166
2193,115337.57551439026
2194,102209.2870966516
2195,104021.7547966532
2196,99957.4668981818
2197,119666.51872974617
2198,155095.79812490664
2199,172137.94486028282
2200,155766.7411064893
2201,151124.48000744567
2202,214739.6747484076
2203,131866.02580212863
2204,178095.39405632866
2205,124571.83293215874
2206,139471.82906871953
2207,211094.5400506308
2208,272514.0497678056
2209,260215.87712454036
2210,120482.73876686218
2211,116700.57451626094
2212,121428.24838668907
2213,105921.48294483588
2214,132784.14048365416
2215,99774.98039678748
2216,149699.27484574777
2217,64720.4903847949
2218,69247.55406943947
2219,64988.80473394887
2220,63401.44009359905
2221,311586.32407187915
2222,286163.92338229076
2223,289182.711974937
2224,206499.65549164728
2225,118612.03613127314
2226,187102.62700470566
2227,188602.97578648417
2228,265560.6891109772
2229,254249.30426670995
2230,152998.9106769613
2231,213154.35392150772
2232,181197.58118940232
2233,181762.9894014428
2234,239332.3763983888
2235,223674.23494225726
2236,258799.52578833615
2237,307406.4104365178
2238,192941.9066420049
2239,112969.40406030398
2240,153151.6977022507
2241,155623.66534660815
2242,123813.96081869624
2243,131483.52478960363
2244,106681.50734037241
2245,102166.36912376032
2246,141993.24813292013
2247,119042.09976959205
2248,119315.76989146667
2249,114430.083157553
2250,126715.80154157756
2251,97486.55733191271
2252,189638.991448871
2253,151066.83458464395
2254,179961.3977630203
2255,184838.27392047798
2256,173937.72285174782
2257,207375.8138556789
2258,155478.3561032139
2259,174566.24846343574
2260,158515.83723659682
2261,192722.64483189883
2262,212231.77229148452
2263,385934.6641419493
2264,526528.030814885
2265,179905.94487163748
2266,313089.6376526159
2267,383293.27701107203
2268,444949.1613979706
2269,151900.83795002036
2270,199284.71150345195
2271,213076.98056451872
2272,192122.30044591238
2273,160215.45538910534
2274,182425.7140237506
2275,155761.7006238715
2276,189275.52953841432
2277,185111.503967125
2278,150519.4239808125
2279,124178.02335540683
2280,120443.1136211926
2281,164831.4996096213
2282,185284.83576594098
2283,110869.68933120769
2284,113886.40876624358
2285,136160.727999084
2286,123767.84245818635
2287,379299.4886804897
2288,274894.8601433846
2289,370152.43667130073
2290,463747.08056280116
2291,334828.1424706691
2292,453551.58511492936
2293,502206.23659561796
2294,404576.93917311344
2295,491207.7991504113
2296,287940.4747897121
2297,356540.98831111664
2298,344670.3524973981
2299,347039.4482069387
2300,333031.2253933333
2301,313444.24220523605
2302,247292.47782032302
2303,246181.5349365137
2304,251479.2167840568
2305,194955.56217722766
2306,187883.26519626763
2307,199391.6731372777
2308,224087.46229363838
2309,284996.19451681455
2310,204665.58251793467
2311,202426.62018982664
2312,177199.22910090393
2313,172486.82993929312
2314,181938.38081156084
2315,181650.9172332145
2316,204964.38762267673
2317,191860.34033637712
2318,182752.09120336553
2319,186374.8602694469
2320,184045.933830594
2321,236596.74229619195
2322,179756.8684983939
2323,195372.468514294
2324,182082.21463341138
2325,216005.15025098788
2326,175471.48801198546
2327,199675.8768199694
2328,222027.66403797994
2329,194335.88738970022
2330,182403.2971146337
2331,340515.86271577794
2332,394441.4045999216
2333,318928.42258949025
2334,256233.12164205225
2335,282392.5303019569
2336,299966.4406181341
2337,197670.67156441382
2338,262404.15956127306
2339,215676.99530426576
2340,400128.20065571653
2341,211657.29437259538
2342,233683.7793620131
2343,224047.85407906168
2344,217614.20155717593
2345,231134.92487856877
2346,211957.42187726052
2347,197811.31376185783
2348,245339.40370515594
2349,183146.79850235122
2350,320148.86040413374
2351,262407.29977271263
2352,259595.16891640198
2353,240667.43331325505
2354,142447.95785343437
2355,146444.40937366203
2356,149534.88392204043
2357,186738.02657866993
2358,201236.95412902816
2359,137348.47837709356
2360,113466.36255609593
2361,145792.51256472393
2362,269653.5276444855
2363,136837.97895623525
2364,151196.93358905334
2365,214632.6567810359
2366,193066.4448373305
2367,226164.96623515754
2368,217360.4331246606
2369,218706.4716500157
2370,167733.7620157641
2371,166361.23702824838
2372,195484.13498375157
2373,291388.1383341372
2374,315072.10884433525
2375,249196.2104569377
2376,287831.8906688892
2377,357580.04484930035
2378,146202.11921250427
2379,200623.09286539466
2380,151379.5051176505
2381,171092.80556575206
2382,205427.93033862524
2383,206183.12974462143
2384,248420.5006579059
2385,157528.92400322837
2386,130965.08930547113
2387,135091.3568624158
2388,105549.3909495868
2389,112427.0680968475
2390,146566.59884132352
2391,142314.2424784593
2392,112530.77999631998
2393,169942.62045717516
2394,143794.6137885891
2395,213731.89573089476
2396,139896.73513480197
2397,230129.55001008106
2398,131149.00237190243
2399,66065.72992320711
2400,67861.1804466503
2401,122392.4810056548
2402,137776.24435362953
2403,148230.45414964133
2404,153600.84711288978
2405,158763.4152132715
2406,138259.9425708632
2407,123976.09844561627
2408,147926.24243025348
2409,117470.30001627692
2410,173838.74482693095
2411,111693.80757827304
2412,157690.24871922983
2413,129030.59173887096
2414,160040.9744484957
2415,135802.0482703153
2416,126953.29790129318
2417,128079.31332463547
2418,131054.24134203591
2419,127805.58840937754
2420,118799.21023741366
2421,156912.76452189844
2422,104325.57220208258
2423,116800.57210099779
2424,164556.90243942954
2425,185973.11551461573
2426,133661.8573721231
2427,131226.63647758734
2428,183428.23821442062
2429,110735.80888575608
2430,132168.4181022715
2431,102709.14137085415
2432,146071.42751376744
2433,143695.4583587491
2434,137065.80475617037
2435,154497.9761714294
2436,105977.04521716571
2437,100896.44063096769
2438,119653.50343588587
2439,103653.68269886241
2440,125430.61019211648
2441,91807.16676537669
2442,97323.11192607002
2443,127531.93172930794
2444,135687.76409729832
2445,91705.20276511335
2446,136495.70642817728
2447,176512.64964634352
2448,124603.50606547369
2449,112640.67385180741
2450,157791.08925242972
2451,118918.74678880861
2452,188199.28096558293
2453,95639.12490731456
2454,121089.3384770495
2455,120954.63468629017
2456,139749.2236773643
2457,140137.84152905736
2458,130171.4973523612
2459,108059.86826625963
2460,141776.47071121912
2461,126698.14051918488
2462,137029.40651870953
2463,125772.76162680343
2464,172708.80005895367
2465,145390.8973217833
2466,117895.55162698399
2467,130545.395354062
2468,81267.42894437783
2469,81836.2314248701
2470,194585.35691656222
2471,213839.1050312308
2472,165401.96611153794
2473,116948.4933871199
2474,64838.61121050724
2475,219958.73629681443
2476,116925.81378356951
2477,127244.86925883153
2478,159971.46927319432
2479,104575.4738023212
2480,151138.94111576813
2481,117670.90459290231
2482,126196.46566479605
2483,107631.1247803376
2484,119582.90104623653
2485,122779.38971734585
2486,152328.47755001282
2487,158748.08182591927
2488,164170.26005333435
2489,154932.06689340153
2490,145998.5415903996
2491,95256.12257510633
2492,191529.09244082338
2493,153586.91984809109
2494,149159.26204409276
2495,89629.34301493563
2496,231173.38485828854
2497,157270.31299406945
2498,102474.86478134085
2499,88198.6605440065
2500,117640.75148293452
2501,139077.78175570545
2502,148196.50675948363
2503,97745.4042093953
2504,196261.00864502817
2505,228545.65580812845
2506,251194.7184103233
2507,292210.2969745727
2508,252251.80097961274
2509,219501.2875059966
2510,215713.07653652696
2511,172232.82294523195
2512,210592.40201501502
2513,225428.37490573598
2514,250485.84619018988
2515,147725.40648963297
2516,178960.34094395617
2517,148817.20558174004
2518,157500.18462123122
2519,236617.1982878109
2520,219204.26743386206
2521,187651.6633397231
2522,225282.50364611638
2523,118676.04667987736
2524,135433.13462736347
2525,147217.20176878304
2526,136045.44476348
2527,113886.30394359352
2528,128022.10952587787
2529,134081.5867138325
2530,123981.76478089108
2531,261157.99424539143
2532,225380.8132970768
2533,193198.13954892269
2534,233229.51422342693
2535,296634.4606134573
2536,231192.67474747452
2537,245978.2665353466
2538,183180.2330661451
2539,186543.4575148769
2540,180487.0559270939
2541,179209.00176074472
2542,164008.77904873612
2543,120140.64287747035
2544,122766.72738010583
2545,138732.68746638607
2546,123374.71183646569
2547,135479.84001674183
2548,150893.54598481438
2549,158462.2695164404
2550,1029303.5302492237
2551,139486.5966158596
2552,128836.76656125099
2553,74121.6268331911
2554,91261.1381543555
2555,116873.96120430456
2556,97097.28573659528
2557,104715.26743379423
2558,135015.42634865895
2559,146497.79301122788
2560,155395.17432751963
2561,147558.60470166622
2562,144438.66100459
2563,152492.94408934104
2564,201114.08916905854
2565,137912.34503083065
2566,160856.28702392054
2567,144755.20973628553
2568,207977.15847377008
2569,240500.326138131
2570,116926.4106557158
2571,199856.05732446254
2572,150514.0983391524
2573,235144.61076755263
2574,304336.79754236585
2575,130337.53281409077
2576,119355.12827052265
2577,151607.43203621267
2578,82019.25446793671
2579,64226.0661227357
2580,86982.41807065709
2581,93071.5490866275
2582,100493.88668829158
2583,289831.0022744363
2584,184188.41769789846
2585,188770.2165947384
2586,226002.4233374246
2587,201585.5811490532
2588,136601.23627830556
2589,149145.26986645747
2590,199847.30043803464
2591,223173.82784317937
2592,217947.98817396004
2593,264083.9040529159
2594,180210.4867505901
2595,203768.39270453327
2596,290150.3335194369
2597,184321.73161396763
2598,283255.6712920824
2599,351590.4107956283
2600,167630.01231471167
2601,139833.0128894754
2602,85966.95329726742
2603,96416.8082761225
2604,94063.80724632725
2605,82520.15347294434
2606,142159.6844915055
2607,201402.739507063
2608,194368.23440364067
2609,171932.81152907424
2610,108616.33225745753
2611,123576.37244845444
2612,162769.3434094491
2613,126390.1935701013
2614,121153.55792269704
2615,154491.11828402197
2616,142426.15753358242
2617,186024.26478901226
2618,209171.51973065466
2619,205748.17618348656
2620,188825.58920401835
2621,173957.65038955057
2622,180244.68598945157
2623,235789.07136872446
2624,308847.6784779315
2625,308569.344855625
2626,171121.62020894434
2627,163303.2879488715
2628,487176.9141289446
2629,520803.17569677904
2630,383494.4665649241
2631,509869.9107168344
2632,420884.4373882232
2633,315166.0231955145
2634,452132.54125830985
2635,158567.3925276446
2636,174917.1855254598
2637,179406.00065600188
2638,264012.81959366845
2639,187497.8001144615
2640,149307.6426424872
2641,101207.19934330089
2642,192905.19540747328
2643,105977.92011301707
2644,114949.35908823801
2645,111343.34254745477
2646,96448.89764703355
2647,106072.07526390908
2648,138400.4030108485
2649,153314.3971278075
2650,128658.59289616991
2651,135142.1857080476
2652,407194.1886404097
2653,249614.32361700668
2654,259995.73695112555
2655,401771.0829915621
2656,321809.642654057
2657,362201.9375012087
2658,310561.4804345178
2659,304197.91869119013
2660,369257.71352961555
2661,360556.42711605306
2662,373475.86413034954
2663,288056.78193486424
2664,276603.1474011731
2665,326758.4124848008
2666,283772.85429138853
2667,172726.49021921583
2668,179532.4049014742
2669,186011.8418954094
2670,277189.445874471
2671,187765.05918281176
2672,194000.9763901587
2673,199618.74772979767
2674,193680.68354372305
2675,170874.4802073828
2676,191830.91052847446
2677,200712.24319598044
2678,249635.870652324
2679,270362.9367710127
2680,286785.0938254345
2681,397105.5366133985
2682,313622.05676189926
2683,500222.31521413266
2684,308644.4560080805
2685,318643.9742786093
2686,246141.4740350658
2687,304424.3910196941
2688,217016.99335074317
2689,207661.2962736307
2690,434615.5412735505
2691,189364.83214755083
2692,145033.4127337543
2693,204234.04801767148
2694,140425.15629845313
2695,192583.83964201374
2696,184672.66007412432
2697,186680.77181018275
2698,195718.7153321287
2699,174245.7302753404
2700,154844.47896236015
2701,148964.85151415152
2702,108069.85422863452
2703,123960.42130846958
2704,138444.95555289753
2705,113958.50563581633
2706,107878.96148199541
2707,121585.5644290975
2708,131896.14231902664
2709,104382.98338370178
2710,123806.65648621197
2711,299051.3045199654
2712,379133.8943258486
2713,166888.92582832222
2714,150750.6765261817
2715,174294.25603848015
2716,146933.20195015185
2717,195047.2759192268
2718,216972.97045153135
2719,153773.96533619272
2720,174015.1542616931
2721,130467.18563963268
2722,162158.74196732516
2723,140503.42573869962
2724,125439.1398425749
2725,128850.82196435453
2726,147801.11638873693
2727,170495.55747893002
2728,183937.69564821786
2729,150051.820140999
2730,149855.54036456952
2731,131073.29589459486
2732,134021.45647491646
2733,160123.37745834616
2734,142821.5435114471
2735,135861.41252159612
